Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
031720225,E19,03049087,Medical Incident,06/21/2003,06/21/2003,06/21/2003 04:45:34 PM,06/21/2003 04:46:34 PM,06/21/2003 04:46:59 PM,06/21/2003 04:48:12 PM,06/21/2003 04:49:44 PM,,,Other,06/21/2003 04:54:49 PM,200 Block of WINSTON DR,SF,94132,B08,19,8862,E,E,3,true,,1,ENGINE,2,8,7,Lakeshore,"(37.7269310558754, -122.477956520245)",031720225-E19
143510374,E02,14125251,Medical Incident,12/17/2014,12/16/2014,12/17/2014 05:03:09 AM,12/17/2014 05:04:25 AM,12/17/2014 05:05:34 AM,12/17/2014 05:08:28 AM,12/17/2014 05:13:19 AM,,,Code 2 Transport,12/17/2014 05:23:41 AM,400 Block of STOCKTON ST,San Francisco,94108,B01,01,1324,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7898930161582, -122.407112815209)",143510374-E02
051670122,T03,05044526,Alarms,06/16/2005,06/16/2005,06/16/2005 09:54:21 AM,06/16/2005 09:55:11 AM,06/16/2005 09:55:33 AM,06/16/2005 09:57:23 AM,06/16/2005 09:59:45 AM,,,Other,06/16/2005 10:00:03 AM,1100 Block of MARKET ST,SF,94103,B02,01,2316,3,3,3,false,,1,TRUCK,2,2,6,South of Market,"(37.7795310846627, -122.413542548681)",051670122-T03
102250125,E22,10070804,Medical Incident,08/13/2010,08/13/2010,08/13/2010 11:31:17 AM,08/13/2010 11:32:40 AM,08/13/2010 11:35:03 AM,08/13/2010 11:35:54 AM,08/13/2010 11:41:21 AM,,,Other,08/13/2010 11:41:57 AM,0 Block of MERCED AVE,SF,94127,B08,39,8642,3,3,3,false,,1,ENGINE,3,8,7,West of Twin Peaks,"(37.7452171170193, -122.460421245062)",102250125-E22
171693713,E14,17071548,Medical Incident,06/18/2017,06/18/2017,06/18/2017 09:45:31 PM,06/18/2017 09:46:08 PM,06/18/2017 09:46:21 PM,06/18/2017 09:47:58 PM,06/18/2017 09:48:53 PM,,,Code 2 Transport,06/18/2017 10:08:52 PM,600 Block of 26TH AVE,San Francisco,94121,B07,14,7222,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,7,1,Outer Richmond,"(37.7771880053696, -122.485530777514)",171693713-E14
043010142,M10,04083225,Medical Incident,10/27/2004,10/27/2004,10/27/2004 10:49:40 AM,10/27/2004 10:51:09 AM,10/27/2004 10:51:27 AM,10/27/2004 10:52:36 AM,10/27/2004 11:01:29 AM,10/27/2004 11:08:14 AM,10/27/2004 11:38:39 AM,Other,10/27/2004 11:53:28 AM,500 Block of 48TH AVE,SF,94121,B07,A2,7313,3,3,3,false,,1,MEDIC,3,7,1,Outer Richmond,"(37.7780077592037, -122.509229146953)",043010142-M10
052730035,M17,05073115,Medical Incident,09/30/2005,09/29/2005,09/30/2005 04:04:30 AM,09/30/2005 04:06:38 AM,09/30/2005 04:07:00 AM,09/30/2005 04:09:30 AM,09/30/2005 04:14:24 AM,09/30/2005 04:26:46 AM,09/30/2005 04:45:56 AM,Code 2 Transport,09/30/2005 05:12:38 AM,600 Block of GOETTINGEN ST,SF,94134,B10,42,6327,3,3,3,true,,1,MEDIC,2,10,9,Portola,"(37.7238579714273, -122.405394920786)",052730035-M17
032840175,M01,03081529,Medical Incident,10/11/2003,10/11/2003,10/11/2003 01:21:46 PM,10/11/2003 01:23:07 PM,10/11/2003 01:23:42 PM,10/11/2003 01:24:58 PM,10/11/2003 01:27:46 PM,10/11/2003 01:33:33 PM,10/11/2003 01:51:35 PM,Other,10/11/2003 02:17:23 PM,300 Block of TAYLOR ST,SF,94102,B01,01,1452,3,3,3,true,,1,MEDIC,1,3,6,Tenderloin,"(37.7855267391339, -122.411301032076)",032840175-M01
053550256,E25,05096556,Medical Incident,12/21/2005,12/21/2005,12/21/2005 03:24:37 PM,12/21/2005 03:26:17 PM,12/21/2005 03:26:27 PM,12/21/2005 03:29:54 PM,12/21/2005 03:31:19 PM,,,Other,12/21/2005 03:40:34 PM,22ND ST/ILLINOIS ST,SF,94107,B10,37,2665,3,3,3,false,,1,ENGINE,1,10,10,Potrero Hill,"(37.7579999556756, -122.387312694069)",053550256-E25
103650101,E09,10117016,Medical Incident,12/31/2010,12/31/2010,12/31/2010 08:25:20 AM,12/31/2010 08:25:48 AM,12/31/2010 08:26:08 AM,12/31/2010 08:27:03 AM,12/31/2010 08:28:21 AM,,,Other,12/31/2010 09:00:36 AM,0 Block of WATCHMAN WAY,SF,94107,B10,37,2566,3,2,2,true,,1,ENGINE,1,10,10,Potrero Hill,"(37.7553520145946, -122.395257871762)",103650101-E09
053210071,E10,05086644,Medical Incident,11/17/2005,11/16/2005,11/17/2005 07:43:09 AM,11/17/2005 07:45:32 AM,11/17/2005 07:45:52 AM,11/17/2005 07:46:41 AM,11/17/2005 07:50:43 AM,,,Other,11/17/2005 07:56:28 AM,600 Block of 2ND AVE,SF,94118,B07,31,7112,3,3,3,true,,1,ENGINE,2,7,1,Inner Richmond,"(37.7764949765508, -122.4597257428)",053210071-E10
090780238,76,09022949,Medical Incident,03/19/2009,03/19/2009,03/19/2009 01:26:05 PM,03/19/2009 01:26:58 PM,03/19/2009 01:27:26 PM,03/19/2009 01:27:36 PM,03/19/2009 01:30:48 PM,03/19/2009 01:41:46 PM,03/19/2009 01:45:04 PM,Code 2 Transport,03/19/2009 02:01:43 PM,GEARY BL/LAGUNA ST,SF,94109,B04,05,3432,3,3,3,true,,1,MEDIC,2,4,5,Western Addition,"(37.7849538777807, -122.427988928146)",090780238-76
172140373,91,17089574,Medical Incident,08/02/2017,08/01/2017,08/02/2017 04:45:48 AM,08/02/2017 04:46:45 AM,08/02/2017 04:47:43 AM,08/02/2017 04:47:55 AM,,,,Code 2 Transport,08/02/2017 04:49:48 AM,400 Block of ELLIS ST,San Francisco,94102,B03,03,1461,2,2,2,true,Potentially Life-Threatening,1,MEDIC,4,2,6,Tenderloin,"(37.7846989219759, -122.413593512877)",172140373-91
163363309,88,16133998,Traffic Collision,12/01/2016,12/01/2016,12/01/2016 07:16:01 PM,12/01/2016 07:17:55 PM,12/01/2016 07:25:06 PM,12/01/2016 07:25:19 PM,,,,Gone on Arrival,12/01/2016 07:35:05 PM,FRANKLIN ST/EDDY ST,San Francisco,94109,B02,36,3216,2,2,2,true,Non Life-threatening,1,MEDIC,3,2,5,Western Addition,"(37.7826853684048, -122.422463744653)",163363309-88
060060235,91,06001647,Medical Incident,01/06/2006,01/06/2006,01/06/2006 01:34:46 PM,01/06/2006 01:35:54 PM,01/06/2006 01:36:14 PM,01/06/2006 01:36:58 PM,,,,Other,01/06/2006 01:40:07 PM,300 Block of 5TH ST,SF,94107,B03,08,2243,E,E,3,true,,1,MEDIC,4,3,6,South of Market,"(37.7792841462441, -122.402061300134)",060060235-91
171603240,E42,17067671,Electrical Hazard,06/09/2017,06/09/2017,06/09/2017 07:02:12 PM,06/09/2017 07:04:09 PM,06/09/2017 07:04:49 PM,06/09/2017 07:05:52 PM,06/09/2017 07:13:27 PM,,,Fire,06/09/2017 07:13:33 PM,SILLIMAN ST/GOETTINGEN ST,San Francisco,94134,B10,42,6341,3,3,3,true,Alarm,1,ENGINE,1,10,9,Portola,"(37.7304605675233, -122.408057107912)",171603240-E42
161811521,RC1,16071534,Medical Incident,06/29/2016,06/29/2016,06/29/2016 11:17:33 AM,06/29/2016 11:18:32 AM,06/29/2016 11:18:53 AM,06/29/2016 11:20:15 AM,06/29/2016 11:24:19 AM,,,Code 3 Transport,06/29/2016 11:34:03 AM,0 Block of MERLIN ST,San Francisco,94107,B03,08,2243,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,3,6,South of Market,"(37.7781584986473, -122.401728845423)",161811521-RC1
002810026,E07,00084221,Medical Incident,10/07/2000,10/06/2000,10/07/2000 01:40:24 AM,10/07/2000 01:41:56 AM,10/07/2000 01:42:50 AM,10/07/2000 01:44:54 AM,10/07/2000 01:45:51 AM,,,Other,10/07/2000 01:51:50 AM,18TH ST/SOUTH VAN NESS AV,SF,94110,B02,07,5246,3,3,3,false,,1,ENGINE,2,6,9,Mission,"(37.7619675295768, -122.417178937573)",002810026-E07
001150010,E01,00034056,Alarms,04/24/2000,04/23/2000,04/24/2000 02:10:15 AM,04/24/2000 02:11:15 AM,04/24/2000 02:11:20 AM,04/24/2000 02:14:45 AM,04/24/2000 02:18:16 AM,,,Other,04/24/2000 02:19:24 AM,200 Block of EDDY ST,SF,94102,B03,01,1453,3,3,3,false,,1,ENGINE,1,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",001150010-E01
170890766,AM24,17037963,Traffic Collision,03/30/2017,03/29/2017,03/30/2017 07:48:31 AM,03/30/2017 07:49:49 AM,03/30/2017 07:50:28 AM,03/30/2017 07:51:02 AM,03/30/2017 08:15:48 AM,03/30/2017 08:15:50 AM,03/30/2017 08:51:57 AM,Other,03/30/2017 09:08:36 AM,15TH AV/CALIFORNIA ST,San Francisco,94118,B07,31,7152,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,3,7,1,Outer Richmond,"(37.784370454863, -122.474245538911)",170890766-AM24
021920236,T18,02057255,Structure Fire,07/11/2002,07/11/2002,07/11/2002 02:07:17 PM,07/11/2002 02:07:17 PM,07/11/2002 02:07:22 PM,07/11/2002 02:10:04 PM,,,,Other,07/11/2002 02:10:35 PM,37TH AV/JUDAH ST,SF,94122,B08,23,7571,3,3,3,false,,1,TRUCK,2,8,4,Sunset/Parkside,"(37.7608504344545, -122.49628381234)",021920236-T18
112470203,AM04,11081463,Medical Incident,09/04/2011,09/04/2011,09/04/2011 01:29:01 PM,09/04/2011 01:29:39 PM,09/04/2011 01:29:50 PM,09/04/2011 01:30:54 PM,09/04/2011 01:33:54 PM,,,Patient Declined Transport,09/04/2011 01:36:18 PM,LINCOLN WY/11TH AV,SF,94122,B08,22,7345,3,3,3,false,,1,PRIVATE,2,7,5,Golden Gate Park,"(37.7658300294063, -122.468582998177)",112470203-AM04
040030167,M14,04000822,Medical Incident,01/03/2004,01/03/2004,01/03/2004 02:04:16 PM,01/03/2004 02:08:01 PM,01/03/2004 02:08:11 PM,01/03/2004 02:10:20 PM,01/03/2004 02:20:31 PM,01/03/2004 02:33:17 PM,01/03/2004 03:17:26 PM,Other,01/03/2004 03:17:59 PM,700 Block of 8TH AVE,SF,94118,B07,31,7132,3,3,3,true,,1,MEDIC,1,7,1,Inner Richmond,"(37.7743316673886, -122.466020019825)",040030167-M14
122990365,E08,12099267,Alarms,10/25/2012,10/25/2012,10/25/2012 10:01:37 PM,10/25/2012 10:03:02 PM,10/25/2012 10:03:17 PM,10/25/2012 10:04:59 PM,10/25/2012 10:06:08 PM,,,Other,10/25/2012 10:26:08 PM,200 Block of KING ST,SF,94107,B03,08,2171,3,3,3,true,Alarm,1,ENGINE,1,3,6,Mission Bay,"(37.7771045304956, -122.392750406066)",122990365-E08
133110323,E03,13105835,Medical Incident,11/07/2013,11/07/2013,11/07/2013 08:40:17 PM,11/07/2013 08:42:20 PM,11/07/2013 08:42:40 PM,11/07/2013 08:44:09 PM,11/07/2013 08:48:42 PM,,,Other,11/07/2013 09:12:51 PM,700 Block of EDDY ST,SF,94109,B02,03,3163,2,2,2,true,Non Life-threatening,1,ENGINE,1,2,6,Tenderloin,"(37.7830520025585, -122.420010270255)",133110323-E03
170983206,B01,17042039,Alarms,04/08/2017,04/08/2017,04/08/2017 07:08:05 PM,04/08/2017 07:10:21 PM,04/08/2017 07:10:30 PM,04/08/2017 07:11:49 PM,04/08/2017 07:16:51 PM,,,Fire,04/08/2017 07:32:36 PM,100 Block of PFEIFFER ST,San Francisco,94133,B01,28,1263,3,3,3,false,Alarm,1,CHIEF,3,1,3,North Beach,"(37.8047174941769, -122.408925000074)",170983206-B01
001660169,T01,00049487,Structure Fire,06/14/2000,06/14/2000,06/14/2000 11:11:07 AM,06/14/2000 11:11:07 AM,06/14/2000 11:11:07 AM,,,,,Other,06/14/2000 11:12:51 AM,2ND ST/HARRISON ST,SF,94105,B03,08,2151,3,3,3,true,,1,TRUCK,10,3,6,Financial District/South Beach,"(37.7843110117006, -122.395160623078)",001660169-T01
091590212,E01,09047101,Traffic Collision,06/08/2009,06/08/2009,06/08/2009 01:53:33 PM,06/08/2009 01:54:04 PM,06/08/2009 01:54:19 PM,06/08/2009 01:55:38 PM,06/08/2009 01:57:18 PM,,,Other,06/08/2009 02:05:27 PM,MARKET ST/4TH ST,SF,94103,B03,01,1322,3,3,3,false,,1,ENGINE,1,1,6,South of Market,"(37.7857439877905, -122.405831012392)",091590212-E01
010710198,T06,01021418,Structure Fire,03/12/2001,03/12/2001,03/12/2001 12:16:40 PM,03/12/2001 12:16:45 PM,03/12/2001 12:16:53 PM,03/12/2001 12:17:42 PM,03/12/2001 12:20:38 PM,,,Other,03/12/2001 12:26:03 PM,0 Block of GOUGH ST,SF,94102,B02,36,0331,3,3,3,true,,1,TRUCK,2,2,5,Hayes Valley,"(37.7738432702041, -122.422427901086)",010710198-T06
001260097,RA13,00037553,Medical Incident,05/05/2000,05/05/2000,05/05/2000 11:47:59 AM,05/05/2000 11:48:18 AM,05/05/2000 11:48:49 AM,05/05/2000 11:49:38 AM,,,,Other,05/05/2000 12:00:06 PM,CHARLES J BRENHAM/MCALLISTER ST,SF,94102,B02,27,2316,1,1,2,true,,1,AIRPORT,1,2,6,Tenderloin,"(37.7809937815607, -122.413148050497)",001260097-RA13
180353337,78,18015077,Medical Incident,02/04/2018,02/04/2018,02/04/2018 08:53:22 PM,02/04/2018 08:56:25 PM,02/04/2018 08:56:52 PM,02/04/2018 08:56:57 PM,,,,Code 2 Transport,02/04/2018 08:57:20 PM,800 Block of BUENA VISTA AVE,San Francisco,94117,B05,21,4354,2,2,2,true,Non Life-threatening,1,MEDIC,3,5,8,Haight Ashbury,"(37.76930363659742, -122.44261080627477)",180353337-78
172763020,T07,17116176,Structure Fire,10/03/2017,10/03/2017,10/03/2017 05:01:12 PM,10/03/2017 05:01:12 PM,10/03/2017 05:03:02 PM,10/03/2017 05:03:49 PM,,,,Fire,10/03/2017 05:06:23 PM,12TH ST/FOLSOM ST,San Francisco,94103,B02,36,5121,3,3,3,false,Alarm,1,TRUCK,2,2,6,Mission,"(37.7708961078752, -122.414996655724)",172763020-T07
040760363,M08,04021895,Medical Incident,03/16/2004,03/16/2004,03/16/2004 05:52:23 PM,03/16/2004 05:53:34 PM,03/16/2004 05:54:17 PM,03/16/2004 05:56:20 PM,03/16/2004 06:11:57 PM,03/16/2004 06:20:18 PM,03/16/2004 06:31:02 PM,Other,03/16/2004 07:01:33 PM,200 Block of WOOLSEY ST,SF,94134,B10,42,6327,1,1,2,true,,1,MEDIC,1,10,9,Portola,"(37.7248990445856, -122.404115203906)",040760363-M08
130250300,55,13008719,Medical Incident,01/25/2013,01/25/2013,01/25/2013 05:22:12 PM,01/25/2013 05:22:49 PM,01/25/2013 05:23:48 PM,01/25/2013 05:23:57 PM,01/25/2013 05:34:00 PM,01/25/2013 05:46:47 PM,01/25/2013 05:56:10 PM,Code 2 Transport,01/25/2013 06:28:36 PM,900 Block of SACRAMENTO ST,SF,94108,B01,02,1326,3,1,2,true,Non Life-threatening,1,MEDIC,2,1,3,Chinatown,"(37.7930721329454, -122.408125184867)",130250300-55
061440033,E14,06039859,Medical Incident,05/24/2006,05/23/2006,05/24/2006 03:14:45 AM,05/24/2006 03:16:32 AM,05/24/2006 03:16:41 AM,05/24/2006 03:18:17 AM,05/24/2006 03:22:46 AM,,,Other,05/24/2006 03:39:07 AM,500 Block of 41ST AVE,SF,94121,B07,34,7264,3,3,3,true,,1,ENGINE,3,7,1,Outer Richmond,"(37.7783429149292, -122.501871033338)",061440033-E14
092450402,68,09072912,Medical Incident,09/02/2009,09/02/2009,09/02/2009 11:06:31 PM,09/02/2009 11:07:05 PM,09/02/2009 11:11:02 PM,09/02/2009 11:11:51 PM,09/02/2009 11:16:22 PM,09/02/2009 11:26:49 PM,09/02/2009 11:30:42 PM,Code 2 Transport,09/02/2009 11:49:36 PM,25TH ST/PENNSYLVANIA AV,SF,94107,B10,25,2612,2,2,2,true,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7525446846438, -122.392639386565)",092450402-68
033030192,M38,03087084,Medical Incident,10/30/2003,10/30/2003,10/30/2003 01:22:20 PM,10/30/2003 01:25:22 PM,10/30/2003 01:25:37 PM,10/30/2003 01:26:55 PM,10/30/2003 01:31:04 PM,10/30/2003 01:42:02 PM,10/30/2003 01:49:04 PM,Other,10/30/2003 02:04:38 PM,1300 Block of VAN NESS AVE,SF,94109,B04,03,3156,1,1,2,true,,1,MEDIC,1,4,3,Nob Hill,"(37.7882889208706, -122.421732731473)",033030192-M38
152620961,57,15100071,Medical Incident,09/19/2015,09/19/2015,09/19/2015 08:33:24 AM,09/19/2015 08:34:01 AM,09/19/2015 08:34:19 AM,09/19/2015 08:34:26 AM,09/19/2015 08:55:07 AM,09/19/2015 09:00:05 AM,09/19/2015 09:10:07 AM,Code 2 Transport,09/19/2015 09:47:28 AM,900 Block of HAIGHT ST,San Francisco,94117,B05,21,4246,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,5,5,Haight Ashbury,"(37.7712162010371, -122.437888283036)",152620961-57
141592185,58,14054866,Medical Incident,06/08/2014,06/08/2014,06/08/2014 04:39:13 PM,06/08/2014 04:41:35 PM,06/08/2014 04:42:49 PM,06/08/2014 04:45:52 PM,06/08/2014 05:10:55 PM,06/08/2014 05:39:32 PM,06/08/2014 05:57:28 PM,Code 2 Transport,06/08/2014 06:27:10 PM,700 Block of GONZALEZ DR,San Francisco,94132,B08,19,8482,2,2,2,true,Non Life-threatening,1,MEDIC,1,8,7,Lakeshore,"(37.7175134679807, -122.480594574461)",141592185-58
081040185,E29,08031929,Traffic Collision,04/13/2008,04/13/2008,04/13/2008 12:14:15 PM,04/13/2008 12:16:39 PM,04/13/2008 12:17:11 PM,04/13/2008 12:18:02 PM,04/13/2008 12:18:57 PM,,,Other,04/13/2008 12:50:20 PM,17TH ST/UTAH ST,SF,94110,B02,29,2416,2,2,2,true,,1,ENGINE,1,2,10,Potrero Hill,"(37.7645476546084, -122.40642915561)",081040185-E29
061300146,T03,06035932,Alarms,05/10/2006,05/10/2006,05/10/2006 10:13:35 AM,05/10/2006 10:14:14 AM,05/10/2006 10:14:39 AM,05/10/2006 10:15:29 AM,,,,Other,,1000 Block of HOWARD ST,SF,94103,B03,01,2252,3,3,3,false,,1,TRUCK,4,3,6,South of Market,"(37.779489776176, -122.407376438306)",061300146-T03
041660040,M38,04046474,Medical Incident,06/14/2004,06/13/2004,06/14/2004 07:16:57 AM,06/14/2004 07:19:04 AM,06/14/2004 07:19:35 AM,06/14/2004 07:21:35 AM,06/14/2004 07:24:51 AM,06/14/2004 07:33:31 AM,06/14/2004 07:47:17 AM,Other,06/14/2004 08:30:01 AM,600 Block of FILLMORE ST,SF,94117,B05,05,3532,3,3,3,true,,1,MEDIC,1,2,5,Hayes Valley,"(37.7753772324591, -122.431036737565)",041660040-M38
150812611,53,15031120,Medical Incident,03/22/2015,03/22/2015,03/22/2015 05:27:59 PM,03/22/2015 05:27:59 PM,03/22/2015 05:29:12 PM,03/22/2015 05:29:38 PM,03/22/2015 05:58:14 PM,03/22/2015 05:58:16 PM,03/22/2015 06:04:25 PM,Code 2 Transport,03/22/2015 06:47:09 PM,300 Block of JONES ST,San Francisco,94102,B03,03,1461,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,"(37.7843907940022, -122.412757052976)",150812611-53
012770397,T09,01085041,Alarms,10/04/2001,10/04/2001,10/04/2001 08:53:08 PM,10/04/2001 08:53:23 PM,10/04/2001 08:53:38 PM,,,,,Other,10/04/2001 08:55:09 PM,1700 Block of CESAR CHAVEZ ST,SF,94107,B10,09,2634,3,3,3,false,,1,TRUCK,3,10,10,Bayview Hunters Point,"(37.7499142654366, -122.394328983742)",012770397-T09
112980080,E07,11098786,Medical Incident,10/25/2011,10/25/2011,10/25/2011 08:49:41 AM,10/25/2011 08:50:13 AM,10/25/2011 08:50:54 AM,10/25/2011 08:58:21 AM,10/25/2011 09:00:27 AM,,,Other,10/25/2011 09:08:00 AM,2100 Block of MISSION ST,SF,94110,B02,07,5423,3,3,3,true,,1,ENGINE,2,2,9,Mission,"(37.7622785491179, -122.419332516291)",112980080-E07
110850209,87,11028046,Medical Incident,03/26/2011,03/26/2011,03/26/2011 02:02:44 PM,03/26/2011 02:03:56 PM,03/26/2011 02:08:14 PM,03/26/2011 02:09:10 PM,03/26/2011 02:16:25 PM,03/26/2011 02:40:05 PM,03/26/2011 03:10:15 PM,Code 2 Transport,03/26/2011 03:41:02 PM,2ND ST/BRANNAN ST,SF,94107,B03,08,2153,3,3,3,true,,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7818461692712, -122.392077449393)",110850209-87
170602168,E40,17025755,Medical Incident,03/01/2017,03/01/2017,03/01/2017 01:10:58 PM,03/01/2017 01:11:58 PM,03/01/2017 01:12:26 PM,03/01/2017 01:13:20 PM,03/01/2017 01:17:33 PM,,,Code 3 Transport,03/01/2017 01:32:53 PM,1800 Block of 37TH AVE,San Francisco,94122,B08,18,7573,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7524555030554, -122.495764343004)",170602168-E40
103360278,77,10107559,Medical Incident,12/02/2010,12/02/2010,12/02/2010 05:20:37 PM,12/02/2010 05:21:24 PM,12/02/2010 05:22:28 PM,12/02/2010 05:22:41 PM,12/02/2010 05:26:06 PM,12/02/2010 05:47:17 PM,12/02/2010 05:57:25 PM,Code 3 Transport,12/02/2010 07:02:31 PM,800 Block of CAPP ST,SF,94110,B06,07,5511,3,3,3,true,,1,MEDIC,2,6,9,Mission,"(37.7531080512306, -122.417362867532)",103360278-77
033590303,E10,03103133,Medical Incident,12/25/2003,12/25/2003,12/25/2003 08:50:54 PM,12/25/2003 08:52:02 PM,12/25/2003 08:52:13 PM,12/25/2003 08:53:12 PM,12/25/2003 08:56:02 PM,,,Other,12/25/2003 09:16:11 PM,300 Block of 8TH AVE,SF,94118,B07,31,7127,3,3,3,true,,1,ENGINE,3,7,1,Inner Richmond,"(37.7818900670733, -122.466425679428)",033590303-E10
130650046,68,13021647,Medical Incident,03/06/2013,03/05/2013,03/06/2013 05:39:48 AM,03/06/2013 05:41:51 AM,03/06/2013 05:43:38 AM,03/06/2013 05:43:58 AM,03/06/2013 05:52:40 AM,03/06/2013 06:00:00 AM,03/06/2013 06:02:59 AM,Code 2 Transport,03/06/2013 06:30:14 AM,500 Block of PARNASSUS AVE,SF,94131,B05,12,7323,1,3,3,false,Non Life-threatening,1,MEDIC,1,5,7,Inner Sunset,"(37.7633165969878, -122.458205988587)",130650046-68
001890013,B02,00056566,Citizen Assist / Service Call,07/07/2000,07/06/2000,07/07/2000 01:31:12 AM,07/07/2000 01:32:57 AM,07/07/2000 01:34:25 AM,07/07/2000 01:47:51 AM,07/07/2000 01:52:09 AM,,,Other,07/07/2000 02:22:10 AM,100 Block of 3RD ST,SF,94103,B03,01,2178,3,3,3,false,,1,CHIEF,2,3,6,Financial District/South Beach,"(37.7859995629657, -122.401806211212)",001890013-B02
142382524,KM09,14082843,Medical Incident,08/26/2014,08/26/2014,08/26/2014 04:28:51 PM,08/26/2014 04:30:14 PM,08/26/2014 04:30:44 PM,08/26/2014 04:32:08 PM,08/26/2014 04:57:26 PM,08/26/2014 05:04:28 PM,08/26/2014 05:31:38 PM,Code 2 Transport,08/26/2014 05:57:30 PM,3RD ST/CHANNEL ST,San Francisco,,B03,08,2162,2,2,2,false,Non Life-threatening,1,PRIVATE,2,3,6,None,"(37.7767234399747, -122.390214568145)",142382524-KM09
092290231,E17,09068053,Outside Fire,08/17/2009,08/17/2009,08/17/2009 04:08:36 PM,08/17/2009 04:10:10 PM,08/17/2009 04:10:15 PM,08/17/2009 04:11:28 PM,08/17/2009 04:15:03 PM,,,Other,08/17/2009 05:59:54 PM,600 Block of JAMESTOWN AVE,SF,94124,B10,17,6577,3,3,3,true,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7131072321423, -122.387833652325)",092290231-E17
051740143,E44,05046426,Alarms,06/23/2005,06/23/2005,06/23/2005 11:56:38 AM,06/23/2005 11:57:38 AM,06/23/2005 11:57:47 AM,06/23/2005 11:59:12 AM,06/23/2005 12:02:11 PM,,,Other,06/23/2005 12:20:34 PM,1300 Block of VISITACION AVE,SF,94134,B09,44,6257,3,3,3,false,,1,ENGINE,1,9,10,Visitacion Valley,"(37.7125432272163, -122.412060993756)",051740143-E44
181150968,88,18048852,Medical Incident,04/25/2018,04/25/2018,04/25/2018 08:57:53 AM,04/25/2018 09:01:42 AM,04/25/2018 09:02:00 AM,04/25/2018 09:02:04 AM,04/25/2018 09:06:40 AM,04/25/2018 09:29:45 AM,04/25/2018 09:52:09 AM,Code 2 Transport,04/25/2018 10:25:32 AM,0 Block of MISSION ST,San Francisco,94105,B03,35,2131,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,3,3,Financial District/South Beach,"(37.793538595835614, -122.39288914579751)",181150968-88
163442105,E37,16137466,Medical Incident,12/09/2016,12/09/2016,12/09/2016 02:08:57 PM,12/09/2016 02:10:14 PM,12/09/2016 02:10:42 PM,12/09/2016 02:11:32 PM,12/09/2016 02:13:37 PM,,,No Merit,12/09/2016 02:14:32 PM,MARIPOSA ST/MISSOURI ST,San Francisco,94107,B03,37,2462,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,10,Potrero Hill,"(37.7638506201362, -122.396644516442)",163442105-E37
162693669,E13,16106727,Medical Incident,09/25/2016,09/25/2016,09/25/2016 09:03:47 PM,09/25/2016 09:04:50 PM,09/25/2016 09:05:06 PM,09/25/2016 09:06:02 PM,,,,Patient Declined Transport,09/25/2016 09:08:48 PM,SUTTER ST/POWELL ST,San Francisco,94108,B01,01,1324,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,1,3,Nob Hill,"(37.789225612812, -122.40859504465)",162693669-E13
021180212,M36,02035076,Medical Incident,04/28/2002,04/28/2002,04/28/2002 04:28:10 PM,04/28/2002 04:29:03 PM,04/28/2002 04:29:09 PM,04/28/2002 04:30:02 PM,04/28/2002 04:35:59 PM,04/28/2002 04:40:17 PM,,Other,04/28/2002 05:16:45 PM,1600 Block of MISSION ST,SF,94103,B02,36,5116,1,1,2,true,,1,MEDIC,1,2,6,Mission,"(37.7720141510333, -122.419088601412)",021180212-M36
032360410,M32,03067810,Medical Incident,08/24/2003,08/24/2003,08/24/2003 11:55:00 PM,08/24/2003 11:55:23 PM,08/24/2003 11:55:59 PM,08/24/2003 11:58:08 PM,08/25/2003 12:07:22 AM,08/25/2003 12:13:43 AM,08/25/2003 12:26:07 AM,Other,08/25/2003 12:32:06 AM,3600 Block of MISSION ST,SF,94110,B06,32,5631,2,2,2,false,,1,MEDIC,1,6,8,Bernal Heights,"(37.7381275371551, -122.424063544101)",032360410-M32
